ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity
TKT_000208,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-19,84,VIP,198.78,3,New York,8000
TKT_000209,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-09,64,Upper Bowl,62.53,3,New York,8000
TKT_000210,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-15,58,General Admission,53.16,6,New York,8000
TKT_000211,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-31,42,Lower Bowl,106.27,1,New York,8000
TKT_000212,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-16,57,Lower Bowl,110.21,2,New York,8000
TKT_000213,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-27,46,General Admission,51.01,2,New York,8000
TKT_000214,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-07,5,VIP,282.79,1,New York,8000
TKT_000215,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-20,83,VIP,217.39,2,New York,8000
TKT_000216,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-13,60,General Admission,51.55,3,New York,8000
TKT_000217,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-06,6,Upper Bowl,87.54,2,New York,8000
TKT_000218,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-17,25,Lower Bowl,128.44,2,New York,8000
TKT_000219,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-04,8,Upper Bowl,73.77,4,New York,8000
TKT_000220,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-29,44,VIP,235.38,1,New York,8000
TKT_000221,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-10,32,Upper Bowl,77.54,2,New York,8000
TKT_000222,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-24,79,Floor,148.84,4,New York,8000
TKT_000223,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-23,50,Upper Bowl,66.95,2,New York,8000
TKT_000224,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-05,7,Lower Bowl,126.06,1,New York,8000
TKT_000225,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-16,87,Upper Bowl,56.93,3,New York,8000
TKT_000226,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-18,85,General Admission,54.81,1,New York,8000
TKT_000227,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-28,75,Floor,165.75,1,New York,8000
TKT_000228,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-19,84,Upper Bowl,55.08,3,New York,8000
TKT_000229,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-01,11,Lower Bowl,136.91,2,New York,8000
TKT_000230,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-30,43,Floor,176.14,3,New York,8000
TKT_000231,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-15,88,General Admission,46.85,2,New York,8000
TKT_000232,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-07,66,Lower Bowl,92.17,1,New York,8000
TKT_000233,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-14,28,Lower Bowl,134.84,2,New York,8000
TKT_000234,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-13,29,Floor,171.88,1,New York,8000
TKT_000235,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-29,13,General Admission,70.61,3,New York,8000
TKT_000236,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-05,68,VIP,219.38,4,New York,8000
TKT_000237,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-23,80,Floor,155.98,1,New York,8000
TKT_000238,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-18,24,General Admission,67.15,1,New York,8000
TKT_000239,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-16,57,VIP,212.89,2,New York,8000
TKT_000240,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-11,31,Upper Bowl,72.57,3,New York,8000
TKT_000241,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-15,58,Floor,156.09,1,New York,8000
TKT_000242,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-12,61,Floor,148.96,4,New York,8000
TKT_000243,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-16,57,Upper Bowl,63.96,3,New York,8000
TKT_000244,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-08,65,General Admission,50.17,1,New York,8000
TKT_000245,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-16,26,General Admission,58.04,1,New York,8000
TKT_000246,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-20,83,Upper Bowl,63.95,2,New York,8000
TKT_000247,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-28,14,General Admission,71.32,1,New York,8000
TKT_000248,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-21,21,Lower Bowl,127.22,2,New York,8000
TKT_000249,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-17,56,VIP,237.65,1,New York,8000
TKT_000250,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-15,58,Lower Bowl,112.26,2,New York,8000
TKT_000251,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-22,51,General Admission,52.7,1,New York,8000
TKT_000252,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-01,11,Lower Bowl,127.86,1,New York,8000
TKT_000253,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-29,13,Lower Bowl,141.77,1,New York,8000
TKT_000254,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-05,37,Upper Bowl,71.31,1,New York,8000
TKT_000255,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-12,61,Upper Bowl,60.87,4,New York,8000
TKT_000256,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-09,3,Lower Bowl,132.76,1,New York,8000
TKT_000257,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-25,78,General Admission,50.22,3,New York,8000
TKT_000258,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-11,31,Lower Bowl,112.51,1,New York,8000
TKT_000259,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-21,82,General Admission,50.56,1,New York,8000
TKT_000260,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-09,64,General Admission,51.37,2,New York,8000
TKT_000261,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-29,74,Floor,159.69,1,New York,8000
TKT_000262,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-11,1,General Admission,68.97,2,New York,8000
TKT_000263,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-18,24,VIP,264.74,1,New York,8000
TKT_000264,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-05,68,General Admission,51.07,6,New York,8000
TKT_000265,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-02,71,VIP,207.84,2,New York,8000
TKT_000266,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-21,82,Upper Bowl,65.22,1,New York,8000
TKT_000267,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-09,3,Lower Bowl,148.88,1,New York,8000
TKT_000268,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-18,85,VIP,224.04,3,New York,8000
TKT_000269,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-30,43,Floor,154.82,2,New York,8000
TKT_000270,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-20,83,Floor,163.11,2,New York,8000
TKT_000271,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-13,90,Upper Bowl,61.07,3,New York,8000
TKT_000272,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-03,9,Upper Bowl,72.35,1,New York,8000
TKT_000273,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-16,26,VIP,251.05,1,New York,8000
TKT_000274,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-22,51,General Admission,53.77,1,New York,8000
TKT_000275,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-20,83,Floor,146.45,4,New York,8000
TKT_000276,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-05,7,Lower Bowl,131.78,3,New York,8000
TKT_000277,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-17,56,Upper Bowl,64.06,4,New York,8000
TKT_000278,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-23,50,Lower Bowl,119.11,2,New York,8000
TKT_000279,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-09,64,Lower Bowl,110.66,2,New York,8000
TKT_000280,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-01,11,Upper Bowl,72.29,2,New York,8000
TKT_000281,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-18,24,General Admission,60.63,1,New York,8000
TKT_000282,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-31,42,Lower Bowl,109.82,2,New York,8000
TKT_000283,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-18,55,Floor,164.1,1,New York,8000
TKT_000284,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-06,6,Lower Bowl,141.91,2,New York,8000
TKT_000285,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-21,82,VIP,194.44,2,New York,8000
TKT_000286,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-26,47,General Admission,58.76,2,New York,8000
TKT_000287,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-08,4,Floor,224.77,2,New York,8000
TKT_000288,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-16,57,VIP,200.55,1,New York,8000
TKT_000289,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-20,83,Lower Bowl,99.19,4,New York,8000
TKT_000290,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-07,5,General Admission,64.87,2,New York,8000
TKT_000291,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-25,48,Lower Bowl,108.92,1,New York,8000
TKT_000292,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-24,18,General Admission,63.54,1,New York,8000
TKT_000293,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-06,36,Floor,193.83,1,New York,8000
TKT_000294,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-18,24,Upper Bowl,74.04,4,New York,8000
TKT_000295,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-26,16,Lower Bowl,139.17,3,New York,8000
TKT_000296,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-14,28,General Admission,59.23,4,New York,8000
TKT_000297,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-10,63,Floor,141.45,4,New York,8000
TKT_000298,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-15,58,Floor,167.4,2,New York,8000
TKT_000299,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-30,12,Lower Bowl,139.16,3,New York,8000
TKT_000300,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-02,71,General Admission,48.86,1,New York,8000
TKT_000301,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-21,21,Floor,204.1,2,New York,8000
TKT_000302,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-26,16,Floor,209.44,1,New York,8000
TKT_000303,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-09,64,VIP,206.59,2,New York,8000
TKT_000304,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-13,60,General Admission,47.22,4,New York,8000
TKT_000305,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-03,9,Lower Bowl,133.9,3,New York,8000
TKT_000306,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-11,62,General Admission,50.09,2,New York,8000
TKT_000307,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-29,74,VIP,196.58,1,New York,8000
TKT_000308,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-02,10,Upper Bowl,78.79,2,New York,8000
TKT_000309,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-25,17,General Admission,67.45,1,New York,8000
TKT_000310,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-25,17,Upper Bowl,76.6,4,New York,8000
TKT_000311,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-26,16,General Admission,61.38,1,New York,8000
TKT_000312,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-31,42,Floor,166.08,4,New York,8000
TKT_000313,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-05,37,VIP,232.86,2,New York,8000
TKT_000314,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-02,71,Lower Bowl,94.35,1,New York,8000
TKT_000315,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-04,69,VIP,212.61,1,New York,8000
TKT_000316,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-28,75,Floor,142.94,2,New York,8000
TKT_000317,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-25,78,Lower Bowl,108.99,2,New York,8000
TKT_000318,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-08,4,VIP,265.3,2,New York,8000
TKT_000319,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-29,74,Lower Bowl,105.08,3,New York,8000
TKT_000320,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-19,54,General Admission,54.51,2,New York,8000
TKT_000321,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-22,81,General Admission,48.85,5,New York,8000
TKT_000322,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-11,62,Floor,162.32,2,New York,8000
TKT_000323,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-03,39,Upper Bowl,62.04,1,New York,8000
TKT_000324,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-16,57,Upper Bowl,60.5,1,New York,8000
TKT_000325,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-25,78,Floor,147.27,3,New York,8000
TKT_000326,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-28,45,Upper Bowl,60.62,1,New York,8000
TKT_000327,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-01,72,VIP,204.81,2,New York,8000
TKT_000328,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-07,35,Upper Bowl,65.92,1,New York,8000
TKT_000329,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-04,38,Upper Bowl,73.2,2,New York,8000
TKT_000330,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-21,21,Lower Bowl,139.67,3,New York,8000
TKT_000331,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-17,25,Floor,188.63,2,New York,8000
TKT_000332,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-09,64,Lower Bowl,101.95,1,New York,8000
TKT_000333,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-22,51,General Admission,53.6,1,New York,8000
TKT_000334,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-28,75,Lower Bowl,92.79,1,New York,8000
TKT_000335,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-26,77,Upper Bowl,56.95,1,New York,8000
TKT_000336,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-28,14,Upper Bowl,72.05,1,New York,8000
TKT_000337,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-26,47,Upper Bowl,62.92,2,New York,8000
TKT_000338,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-30,73,General Admission,47.89,2,New York,8000
TKT_000339,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-02,10,Upper Bowl,79.4,3,New York,8000
TKT_000340,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-06,36,General Admission,61.29,1,New York,8000
TKT_000341,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-29,13,Upper Bowl,76.16,6,New York,8000
TKT_000342,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-01,72,Lower Bowl,107.2,1,New York,8000
TKT_000343,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-07,66,Upper Bowl,59.5,1,New York,8000
TKT_000344,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-24,18,Lower Bowl,138.5,2,New York,8000
TKT_000345,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-22,20,General Admission,69.68,1,New York,8000
TKT_000346,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-24,79,Lower Bowl,95.12,6,New York,8000
TKT_000347,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-03,39,General Admission,56.24,3,New York,8000
TKT_000348,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-04,69,Upper Bowl,61.98,1,New York,8000
TKT_000349,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-09,3,Lower Bowl,136.01,1,New York,8000
TKT_000350,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-19,54,General Admission,51.0,4,New York,8000
TKT_000351,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-14,89,VIP,216.62,1,New York,8000
TKT_000352,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-19,84,General Admission,51.79,3,New York,8000
TKT_000353,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-28,75,Upper Bowl,55.58,2,New York,8000
TKT_000354,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-23,80,Upper Bowl,55.31,2,New York,8000
TKT_000355,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-07,5,General Admission,75.95,1,New York,8000
TKT_000356,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-09,3,Upper Bowl,79.05,1,New York,8000
TKT_000357,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-14,89,Floor,150.26,3,New York,8000
TKT_000358,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-12,61,VIP,221.25,2,New York,8000
TKT_000359,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-01,72,Lower Bowl,112.16,2,New York,8000
TKT_000360,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-24,49,Lower Bowl,119.48,2,New York,8000
TKT_000361,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-04,69,Lower Bowl,102.94,2,New York,8000
TKT_000362,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-15,88,Lower Bowl,104.25,1,New York,8000
TKT_000363,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-10,32,Lower Bowl,122.45,1,New York,8000
TKT_000364,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-03,39,Lower Bowl,121.05,2,New York,8000
TKT_000365,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-10,63,Lower Bowl,101.59,2,New York,8000
TKT_000366,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-06,36,Lower Bowl,109.37,2,New York,8000
TKT_000367,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-24,49,Upper Bowl,67.93,5,New York,8000
TKT_000368,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-23,19,Lower Bowl,117.98,5,New York,8000
TKT_000369,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-01,11,Lower Bowl,146.8,2,New York,8000
TKT_000370,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-11,62,Floor,143.88,2,New York,8000
TKT_000371,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-01,72,Lower Bowl,94.6,2,New York,8000
TKT_000372,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-27,76,Floor,145.12,2,New York,8000
TKT_000373,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-05,68,Floor,157.22,1,New York,8000
TKT_000374,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-20,53,Lower Bowl,111.4,1,New York,8000
TKT_000375,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-24,18,VIP,297.27,5,New York,8000
TKT_000376,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-21,21,Upper Bowl,77.26,4,New York,8000
TKT_000377,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-12,61,Upper Bowl,61.29,3,New York,8000
TKT_000378,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-05,37,Lower Bowl,112.59,1,New York,8000
TKT_000379,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-30,12,General Admission,63.71,3,New York,8000
TKT_000380,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-07,5,Floor,205.67,3,New York,8000
TKT_000381,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-12-07,5,Upper Bowl,86.0,1,New York,8000
TKT_000382,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-04,38,VIP,219.75,2,New York,8000
TKT_000383,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-28,14,Lower Bowl,127.54,6,New York,8000
TKT_000384,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-03,70,General Admission,50.94,4,New York,8000
TKT_000385,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-08,65,Upper Bowl,56.8,3,New York,8000
TKT_000386,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-30,43,Floor,178.21,2,New York,8000
TKT_000387,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-18,24,VIP,275.97,3,New York,8000
TKT_000388,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-30,73,Floor,143.07,4,New York,8000
TKT_000389,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-21,52,Upper Bowl,62.86,1,New York,8000
TKT_000390,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-17,86,VIP,199.1,1,New York,8000
TKT_000391,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-31,42,Floor,154.46,1,New York,8000
TKT_000392,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-15,58,Lower Bowl,112.75,1,New York,8000
TKT_000393,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-09-29,74,VIP,202.37,1,New York,8000
TKT_000394,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-11,31,VIP,262.09,2,New York,8000
TKT_000395,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-21,21,Upper Bowl,77.76,4,New York,8000
TKT_000396,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-11-02,40,VIP,247.51,4,New York,8000
TKT_000397,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-25,48,General Admission,52.0,5,New York,8000
TKT_000398,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-11,62,Floor,151.62,6,New York,8000
TKT_000399,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-25,48,Upper Bowl,66.86,4,New York,8000
TKT_000400,EVT_0001,Yankees vs Red Sox - New York,Sports,2024-12-12,2024-10-04,69,Floor,161.01,2,New York,8000
TKT_000401,EVT_0002,Coachella - Seattle,Festival,2024-08-04,2024-05-19,77,VIP,452.3,2,Seattle,15000
