ticket_id,event_id,event_name,event_type,event_date,sale_date,days_until_event,seat_section,ticket_price,quantity_sold,city,venue_capacity,revenue,event_month,event_dayofweek,is_weekend
TKT_000188,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-03-03,63,general admission,85.4,1,chicago,5000,85.4,5,6,1
TKT_000189,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-02-29,66,vip,348.85,1,chicago,5000,348.85,5,6,1
TKT_000190,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-02-08,87,general admission,86.17,2,chicago,5000,172.34,5,6,1
TKT_000191,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-04-29,6,floor,345.13,2,chicago,5000,690.26,5,6,1
TKT_000192,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-05-04,1,floor,346.81,1,chicago,5000,346.81,5,6,1
TKT_000193,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-04-17,18,lower bowl,211.87,1,chicago,5000,211.87,5,6,1
TKT_000194,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-03-02,64,upper bowl,94.26,1,chicago,5000,94.26,5,6,1
TKT_000195,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-04-05,30,general admission,104.9,2,chicago,5000,209.8,5,6,1
TKT_000196,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-03-20,46,vip,385.5,3,chicago,5000,1156.5,5,6,1
TKT_000197,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-03-10,56,vip,366.63,1,chicago,5000,366.63,5,6,1
TKT_000198,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-03-25,41,general admission,95.97,2,chicago,5000,191.94,5,6,1
TKT_000199,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-02-13,82,upper bowl,96.56,2,chicago,5000,193.12,5,6,1
TKT_000200,EVT_0000,Taylor Swift - Chicago,concert,2024-05-05,2024-03-24,42,floor,307.8,2,chicago,5000,615.6,5,6,1
TKT_000201,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-14,89,lower bowl,93.6,3,new york,8000,280.79999999999995,12,3,0
TKT_000202,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-10,32,upper bowl,71.86,2,new york,8000,143.72,12,3,0
TKT_000203,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-22,51,lower bowl,113.44,1,new york,8000,113.44,12,3,0
TKT_000204,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-20,22,vip,266.89,1,new york,8000,266.89,12,3,0
TKT_000205,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-07,66,floor,165.42,1,new york,8000,165.42,12,3,0
TKT_000206,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-20,83,floor,144.93,1,new york,8000,144.93,12,3,0
TKT_000207,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-16,26,floor,191.52,3,new york,8000,574.5600000000001,12,3,0
TKT_000208,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-19,84,vip,198.78,3,new york,8000,596.34,12,3,0
TKT_000209,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-09,64,upper bowl,62.53,3,new york,8000,187.59,12,3,0
TKT_000210,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-15,58,general admission,53.16,6,new york,8000,318.96,12,3,0
TKT_000211,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-31,42,lower bowl,106.27,1,new york,8000,106.27,12,3,0
TKT_000212,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-16,57,lower bowl,110.21,2,new york,8000,220.42,12,3,0
TKT_000213,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-27,46,general admission,51.01,2,new york,8000,102.02,12,3,0
TKT_000214,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-07,5,vip,282.79,1,new york,8000,282.79,12,3,0
TKT_000215,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-20,83,vip,217.39,2,new york,8000,434.78,12,3,0
TKT_000216,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-13,60,general admission,51.55,3,new york,8000,154.64999999999998,12,3,0
TKT_000217,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-06,6,upper bowl,87.54,2,new york,8000,175.08,12,3,0
TKT_000218,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-17,25,lower bowl,128.44,2,new york,8000,256.88,12,3,0
TKT_000219,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-04,8,upper bowl,73.77,4,new york,8000,295.08,12,3,0
TKT_000220,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-29,44,vip,235.38,1,new york,8000,235.38,12,3,0
TKT_000221,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-10,32,upper bowl,77.54,2,new york,8000,155.08,12,3,0
TKT_000222,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-24,79,floor,148.84,4,new york,8000,595.36,12,3,0
TKT_000223,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-23,50,upper bowl,66.95,2,new york,8000,133.9,12,3,0
TKT_000224,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-05,7,lower bowl,126.06,1,new york,8000,126.06,12,3,0
TKT_000225,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-16,87,upper bowl,56.93,3,new york,8000,170.79,12,3,0
TKT_000226,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-18,85,general admission,54.81,1,new york,8000,54.81,12,3,0
TKT_000227,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-28,75,floor,165.75,1,new york,8000,165.75,12,3,0
TKT_000228,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-19,84,upper bowl,55.08,3,new york,8000,165.24,12,3,0
TKT_000229,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-01,11,lower bowl,136.91,2,new york,8000,273.82,12,3,0
TKT_000230,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-30,43,floor,176.14,3,new york,8000,528.42,12,3,0
TKT_000231,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-15,88,general admission,46.85,2,new york,8000,93.7,12,3,0
TKT_000232,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-07,66,lower bowl,92.17,1,new york,8000,92.17,12,3,0
TKT_000233,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-14,28,lower bowl,134.84,2,new york,8000,269.68,12,3,0
TKT_000234,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-13,29,floor,171.88,1,new york,8000,171.88,12,3,0
TKT_000235,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-29,13,general admission,70.61,3,new york,8000,211.82999999999998,12,3,0
TKT_000236,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-05,68,vip,219.38,4,new york,8000,877.52,12,3,0
TKT_000237,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-23,80,floor,155.98,1,new york,8000,155.98,12,3,0
TKT_000238,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-18,24,general admission,67.15,1,new york,8000,67.15,12,3,0
TKT_000239,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-16,57,vip,212.89,2,new york,8000,425.78,12,3,0
TKT_000240,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-11,31,upper bowl,72.57,3,new york,8000,217.70999999999998,12,3,0
TKT_000241,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-15,58,floor,156.09,1,new york,8000,156.09,12,3,0
TKT_000242,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-12,61,floor,148.96,4,new york,8000,595.84,12,3,0
TKT_000243,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-16,57,upper bowl,63.96,3,new york,8000,191.88,12,3,0
TKT_000244,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-08,65,general admission,50.17,1,new york,8000,50.17,12,3,0
TKT_000245,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-16,26,general admission,58.04,1,new york,8000,58.04,12,3,0
TKT_000246,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-20,83,upper bowl,63.95,2,new york,8000,127.9,12,3,0
TKT_000247,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-28,14,general admission,71.32,1,new york,8000,71.32,12,3,0
TKT_000248,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-21,21,lower bowl,127.22,2,new york,8000,254.44,12,3,0
TKT_000249,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-17,56,vip,237.65,1,new york,8000,237.65,12,3,0
TKT_000250,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-15,58,lower bowl,112.26,2,new york,8000,224.52,12,3,0
TKT_000251,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-22,51,general admission,52.7,1,new york,8000,52.7,12,3,0
TKT_000252,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-01,11,lower bowl,127.86,1,new york,8000,127.86,12,3,0
TKT_000253,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-29,13,lower bowl,141.77,1,new york,8000,141.77,12,3,0
TKT_000254,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-05,37,upper bowl,71.31,1,new york,8000,71.31,12,3,0
TKT_000255,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-12,61,upper bowl,60.87,4,new york,8000,243.48,12,3,0
TKT_000256,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-09,3,lower bowl,132.76,1,new york,8000,132.76,12,3,0
TKT_000257,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-25,78,general admission,50.22,3,new york,8000,150.66,12,3,0
TKT_000258,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-11,31,lower bowl,112.51,1,new york,8000,112.51,12,3,0
TKT_000259,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-21,82,general admission,50.56,1,new york,8000,50.56,12,3,0
TKT_000260,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-09,64,general admission,51.37,2,new york,8000,102.74,12,3,0
TKT_000261,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-29,74,floor,159.69,1,new york,8000,159.69,12,3,0
TKT_000262,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-11,1,general admission,68.97,2,new york,8000,137.94,12,3,0
TKT_000263,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-18,24,vip,264.74,1,new york,8000,264.74,12,3,0
TKT_000264,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-05,68,general admission,51.07,6,new york,8000,306.42,12,3,0
TKT_000265,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-02,71,vip,207.84,2,new york,8000,415.68,12,3,0
TKT_000266,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-21,82,upper bowl,65.22,1,new york,8000,65.22,12,3,0
TKT_000267,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-09,3,lower bowl,148.88,1,new york,8000,148.88,12,3,0
TKT_000268,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-18,85,vip,224.04,3,new york,8000,672.12,12,3,0
TKT_000269,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-30,43,floor,154.82,2,new york,8000,309.64,12,3,0
TKT_000270,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-20,83,floor,163.11,2,new york,8000,326.22,12,3,0
TKT_000271,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-13,90,upper bowl,61.07,3,new york,8000,183.21,12,3,0
TKT_000272,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-03,9,upper bowl,72.35,1,new york,8000,72.35,12,3,0
TKT_000273,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-16,26,vip,251.05,1,new york,8000,251.05,12,3,0
TKT_000274,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-22,51,general admission,53.77,1,new york,8000,53.77,12,3,0
TKT_000275,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-20,83,floor,146.45,4,new york,8000,585.8,12,3,0
TKT_000276,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-05,7,lower bowl,131.78,3,new york,8000,395.34000000000003,12,3,0
TKT_000277,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-17,56,upper bowl,64.06,4,new york,8000,256.24,12,3,0
TKT_000278,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-23,50,lower bowl,119.11,2,new york,8000,238.22,12,3,0
TKT_000279,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-09,64,lower bowl,110.66,2,new york,8000,221.32,12,3,0
TKT_000280,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-01,11,upper bowl,72.29,2,new york,8000,144.58,12,3,0
TKT_000281,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-18,24,general admission,60.63,1,new york,8000,60.63,12,3,0
TKT_000282,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-31,42,lower bowl,109.82,2,new york,8000,219.64,12,3,0
TKT_000283,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-18,55,floor,164.1,1,new york,8000,164.1,12,3,0
TKT_000284,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-06,6,lower bowl,141.91,2,new york,8000,283.82,12,3,0
TKT_000285,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-21,82,vip,194.44,2,new york,8000,388.88,12,3,0
TKT_000286,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-26,47,general admission,58.76,2,new york,8000,117.52,12,3,0
TKT_000287,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-08,4,floor,224.77,2,new york,8000,449.54,12,3,0
TKT_000288,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-16,57,vip,200.55,1,new york,8000,200.55,12,3,0
TKT_000289,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-20,83,lower bowl,99.19,4,new york,8000,396.76,12,3,0
TKT_000290,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-07,5,general admission,64.87,2,new york,8000,129.74,12,3,0
TKT_000291,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-25,48,lower bowl,108.92,1,new york,8000,108.92,12,3,0
TKT_000292,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-24,18,general admission,63.54,1,new york,8000,63.54,12,3,0
TKT_000293,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-06,36,floor,193.83,1,new york,8000,193.83,12,3,0
TKT_000294,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-18,24,upper bowl,74.04,4,new york,8000,296.16,12,3,0
TKT_000295,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-26,16,lower bowl,139.17,3,new york,8000,417.51,12,3,0
TKT_000296,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-14,28,general admission,59.23,4,new york,8000,236.92,12,3,0
TKT_000297,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-10,63,floor,141.45,4,new york,8000,565.8,12,3,0
TKT_000298,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-15,58,floor,167.4,2,new york,8000,334.8,12,3,0
TKT_000299,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-30,12,lower bowl,139.16,3,new york,8000,417.48,12,3,0
TKT_000300,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-02,71,general admission,48.86,1,new york,8000,48.86,12,3,0
TKT_000301,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-21,21,floor,204.1,2,new york,8000,408.2,12,3,0
TKT_000302,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-26,16,floor,209.44,1,new york,8000,209.44,12,3,0
TKT_000303,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-09,64,vip,206.59,2,new york,8000,413.18,12,3,0
TKT_000304,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-13,60,general admission,47.22,4,new york,8000,188.88,12,3,0
TKT_000305,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-03,9,lower bowl,133.9,3,new york,8000,401.70000000000005,12,3,0
TKT_000306,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-11,62,general admission,50.09,2,new york,8000,100.18,12,3,0
TKT_000307,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-29,74,vip,196.58,1,new york,8000,196.58,12,3,0
TKT_000308,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-02,10,upper bowl,78.79,2,new york,8000,157.58,12,3,0
TKT_000309,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-25,17,general admission,67.45,1,new york,8000,67.45,12,3,0
TKT_000310,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-25,17,upper bowl,76.6,4,new york,8000,306.4,12,3,0
TKT_000311,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-26,16,general admission,61.38,1,new york,8000,61.38,12,3,0
TKT_000312,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-31,42,floor,166.08,4,new york,8000,664.32,12,3,0
TKT_000313,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-05,37,vip,232.86,2,new york,8000,465.72,12,3,0
TKT_000314,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-02,71,lower bowl,94.35,1,new york,8000,94.35,12,3,0
TKT_000315,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-04,69,vip,212.61,1,new york,8000,212.61,12,3,0
TKT_000316,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-28,75,floor,142.94,2,new york,8000,285.88,12,3,0
TKT_000317,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-25,78,lower bowl,108.99,2,new york,8000,217.98,12,3,0
TKT_000318,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-08,4,vip,265.3,2,new york,8000,530.6,12,3,0
TKT_000319,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-29,74,lower bowl,105.08,3,new york,8000,315.24,12,3,0
TKT_000320,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-19,54,general admission,54.51,2,new york,8000,109.02,12,3,0
TKT_000321,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-22,81,general admission,48.85,5,new york,8000,244.25,12,3,0
TKT_000322,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-11,62,floor,162.32,2,new york,8000,324.64,12,3,0
TKT_000323,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-03,39,upper bowl,62.04,1,new york,8000,62.04,12,3,0
TKT_000324,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-16,57,upper bowl,60.5,1,new york,8000,60.5,12,3,0
TKT_000325,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-25,78,floor,147.27,3,new york,8000,441.81000000000006,12,3,0
TKT_000326,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-28,45,upper bowl,60.62,1,new york,8000,60.62,12,3,0
TKT_000327,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-01,72,vip,204.81,2,new york,8000,409.62,12,3,0
TKT_000328,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-07,35,upper bowl,65.92,1,new york,8000,65.92,12,3,0
TKT_000329,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-04,38,upper bowl,73.2,2,new york,8000,146.4,12,3,0
TKT_000330,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-21,21,lower bowl,139.67,3,new york,8000,419.01,12,3,0
TKT_000331,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-17,25,floor,188.63,2,new york,8000,377.26,12,3,0
TKT_000332,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-09,64,lower bowl,101.95,1,new york,8000,101.95,12,3,0
TKT_000333,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-22,51,general admission,53.6,1,new york,8000,53.6,12,3,0
TKT_000334,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-28,75,lower bowl,92.79,1,new york,8000,92.79,12,3,0
TKT_000335,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-26,77,upper bowl,56.95,1,new york,8000,56.95,12,3,0
TKT_000336,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-28,14,upper bowl,72.05,1,new york,8000,72.05,12,3,0
TKT_000337,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-26,47,upper bowl,62.92,2,new york,8000,125.84,12,3,0
TKT_000338,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-30,73,general admission,47.89,2,new york,8000,95.78,12,3,0
TKT_000339,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-02,10,upper bowl,79.4,3,new york,8000,238.20000000000002,12,3,0
TKT_000340,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-06,36,general admission,61.29,1,new york,8000,61.29,12,3,0
TKT_000341,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-29,13,upper bowl,76.16,6,new york,8000,456.96,12,3,0
TKT_000342,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-01,72,lower bowl,107.2,1,new york,8000,107.2,12,3,0
TKT_000343,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-07,66,upper bowl,59.5,1,new york,8000,59.5,12,3,0
TKT_000344,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-24,18,lower bowl,138.5,2,new york,8000,277.0,12,3,0
TKT_000345,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-22,20,general admission,69.68,1,new york,8000,69.68,12,3,0
TKT_000346,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-24,79,lower bowl,95.12,6,new york,8000,570.72,12,3,0
TKT_000347,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-11-03,39,general admission,56.24,3,new york,8000,168.72,12,3,0
TKT_000348,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-04,69,upper bowl,61.98,1,new york,8000,61.98,12,3,0
TKT_000349,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-09,3,lower bowl,136.01,1,new york,8000,136.01,12,3,0
TKT_000350,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-10-19,54,general admission,51.0,4,new york,8000,204.0,12,3,0
TKT_000351,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-14,89,vip,216.62,1,new york,8000,216.62,12,3,0
TKT_000352,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-19,84,general admission,51.79,3,new york,8000,155.37,12,3,0
TKT_000353,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-28,75,upper bowl,55.58,2,new york,8000,111.16,12,3,0
TKT_000354,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-23,80,upper bowl,55.31,2,new york,8000,110.62,12,3,0
TKT_000355,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-07,5,general admission,75.95,1,new york,8000,75.95,12,3,0
TKT_000356,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-12-09,3,upper bowl,79.05,1,new york,8000,79.05,12,3,0
TKT_000357,EVT_0001,Yankees vs Red Sox - New York,sports,2024-12-12,2024-09-14,89,floor,150.26,3,new york,8000,450.78,12,3,0
